name,mac address,encryption,lat,lon
Nana,18:B8:1F:ED:E3:8F,WPA+AES-CCM WPA+PSK,32.495360,-92.179756
Caleb2010,18:B8:1F:ED:E4:3E,WPA+AES-CCM WPA+PSK,32.493083,-92.164124
coronado515,18:B8:1F:F0:FB:EE,WPA+AES-CCM WPA+PSK,32.488443,-92.162987
xfinitywifi,1A:05:01:34:B8:70,None,32.495388,-92.180130
xfinitywifi,1A:05:01:76:CD:18,None,32.486651,-92.148525
xfinitywifi,1A:05:01:7C:F1:D8,None,32.495106,-92.178795
xfinitywifi,1A:05:01:86:C0:F8,None,,
xfinitywifi,1A:05:01:BF:93:E8,None,32.493030,-92.167181
xfinitywifi,1A:05:01:D4:23:F8,None,32.497723,-92.126953
xfinitywifi,1A:05:01:D6:8B:58,None,32.488790,-92.142681
xfinitywifi,1A:05:01:DC:AC:A8,None,32.492901,-92.167231
xfinitywifi,1A:05:01:E7:14:18,None,32.488449,-92.163668
xfinitywifi,1A:05:01:EC:47:78,None,32.500515,-92.130630
xfinitywifi,1A:05:01:F7:D5:D8,None,32.488462,-92.164875
xfinitywifi,1A:05:01:F9:50:B8,None,32.493045,-92.164195
None,1A:2D:C0:1A:D7:24,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489990,-92.168009
None,1A:54:A5:7B:82:48,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492554,-92.166848
None,1A:54:A5:E8:75:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486499,-92.158114
DIRECT-5F-HP OfficeJet Pro 7740,1A:60:24:69:B4:5F,WPA+AES-CCM WPA+PSK,32.493450,-92.129990
DIRECT-OC-FireTV_9960,1A:74:2E:00:D7:10,WPA+AES-CCM WPA+AES-CCM WPA+PSK WPA+PSK,32.492225,-92.167634
None,1A:74:2E:09:EF:60,WPA+AES-CCM WPA+PSK,,
None,1A:74:2E:0E:98:44,WPA+AES-CCM WPA+PSK,32.494663,-92.124359
None,1A:74:2E:EC:D0:A1,WPA+AES-CCM WPA+PSK,32.497126,-92.126495
None,1A:8B:37:F4:91:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493308,-92.123301
None,1A:8B:37:F5:24:68,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491550,-92.125636
None,1A:9C:27:AE:5A:15,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,1A:A0:97:3F:9B:38,WPA+AES-CCM WPA+PSK WPA+TKIP,32.485482,-92.159481
None,1A:A0:97:B3:7E:B1,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494591,-92.178116
None,1A:A0:97:E8:F5:BC,WPA+AES-CCM WPA+PSK WPA+TKIP,32.496033,-92.125580
None,1A:B8:1F:3D:19:9E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489975,-92.168009
None,1A:B8:1F:E7:97:3F,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491957,-92.124990
None,1A:B8:1F:ED:E4:3E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493087,-92.164196
None,1A:F5:32:8C:E7:EE,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491783,-92.168366
None,1A:F5:32:94:0D:73,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487799,-92.141655
None,1A:F5:32:96:54:24,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488408,-92.160962
ATT4E7I8b6,1C:14:48:7B:0C:80,WPA+AES-CCM WPA+PSK,32.498798,-92.128771
ATT136,1C:1B:68:00:F2:00,WPA+AES-CCM WPA+PSK WPA+TKIP,32.496488,-92.125950
ATTn6Ijrqs,1C:1B:68:2F:9E:40,WPA+AES-CCM WPA+PSK,,
FBI Post 6,1C:1B:68:3D:65:80,WPA+AES-CCM WPA+PSK,32.488578,-92.142426
ATT640,1C:1B:68:41:7B:80,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487396,-92.145513
ATT6S22926,1C:1B:68:55:E1:C0,WPA+AES-CCM WPA+PSK,32.499805,-92.130073
ATT416,1C:1B:68:5A:69:70,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489293,-92.143166
Outlaw Ordnance,1C:36:BB:05:2C:96,WPA+AES-CCM WPA+PSK,32.486628,-92.148675
MOTOROLA-3456B,1C:49:7B:39:94:80,WPA+AES-CCM WPA+PSK,32.485084,-92.159506
SBG6700AC-99D86,1C:49:7B:E5:60:08,WPA+AES-CCM WPA+PSK,32.492958,-92.165628
dlink,1C:AF:F7:D8:E5:E9,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493187,-92.129829
JSI-GS,1C:B7:2C:35:3C:A0,WPA+AES-CCM WPA+PSK,32.485058,-92.158989
None,1E:05:01:03:6D:08,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493702,-92.177071
None,1E:05:01:34:B8:70,WPA+AES-CCM WPA+PSK WPA+TKIP,32.495350,-92.179649
None,1E:05:01:38:2D:70,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491569,-92.125603
None,1E:05:01:76:CD:18,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486655,-92.148785
None,1E:05:01:7C:F1:D8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.495106,-92.178795
None,1E:05:01:86:C0:F8,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,1E:05:01:BF:93:E8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493055,-92.167169
None,1E:05:01:D6:8B:58,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488584,-92.142601
None,1E:05:01:DC:AC:A8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492490,-92.167032
None,1E:05:01:E7:14:18,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488461,-92.164650
None,1E:05:01:EC:47:78,WPA+AES-CCM WPA+PSK WPA+TKIP,32.500553,-92.130653
None,1E:05:01:F7:D5:D8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488458,-92.164445
None,1E:05:01:F9:50:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493049,-92.164985
None,1E:1E:E3:20:83:6E,WPA+AES-CCM WPA+PSK,32.489168,-92.143449
None,1E:1E:E3:65:60:EA,WPA+AES-CCM WPA+PSK,32.490196,-92.167984
None,1E:1E:E3:6F:AD:57,WPA+AES-CCM WPA+PSK,32.485170,-92.161458
None,1E:1E:E3:E8:B9:31,WPA+AES-CCM WPA+PSK,32.499258,-92.129637
None,1E:51:A4:02:77:35,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491905,-92.169704
None,1E:51:A4:0B:C0:A6,WPA+AES-CCM WPA+PSK WPA+TKIP,32.485747,-92.160724
None,1E:51:A4:18:50:3F,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488485,-92.166653
None,1E:51:A4:1A:E6:F9,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498466,-92.127542
None,1E:51:A4:24:17:AB,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493347,-92.123184
None,1E:51:A4:28:D8:62,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492675,-92.163631
None,1E:51:A4:29:4A:76,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486258,-92.158800
None,1E:51:A4:29:4C:33,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493034,-92.163738
None,1E:51:A4:AE:F6:D0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491234,-92.167869
None,1E:51:A4:AF:D9:CE,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488509,-92.142351
None,1E:51:A4:AF:DD:34,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494195,-92.177655
None,1E:51:A4:D5:B1:26,WPA+AES-CCM WPA+PSK WPA+TKIP,32.485963,-92.161216
NETGEAR40,20:0C:C8:18:A1:22,WPA+AES-CCM WPA+PSK,32.488452,-92.163946
ATT8219,20:0C:C8:CF:29:2B,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493107,-92.164490
CBCI-4BDC-2.4,20:25:64:61:D4:30,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487133,-92.156284
CBCI-52AA-2.4,20:25:64:6B:A0:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487128,-92.155822
HOME-7714-2.4,20:25:64:A5:0B:98,WPA+AES-CCM WPA+PSK,32.491869,-92.132522
SJMBC,20:25:64:A9:97:70,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488419,-92.161796
CBCI-E49D-2.4,20:25:64:AC:A0:88,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487122,-92.155609
Carroll,20:25:64:DE:E8:40,WPA+AES-CCM WPA+PSK,32.488052,-92.161161
preciouspalace,20:25:64:E5:D7:28,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491920,-92.172501
ATT1993,20:4E:7F:67:4C:BA,WPA+AES-CCM WPA+PSK,32.492639,-92.167312
Iam.mjmurray,20:73:55:13:91:20,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488503,-92.167398
HOME-D510-2.4,20:AA:4B:BA:08:92,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492366,-92.131737
virginia1,20:E5:2A:11:23:92,WPA+AES-CCM WPA+PSK,32.488479,-92.166280
ATT6239,20:E5:2A:96:9C:D7,WPA+AES-CCM WPA+PSK,32.489494,-92.143339
Phuong nguyen,20:F1:9E:3F:D0:62,WPA+AES-CCM WPA+PSK,,
Wade,20:F1:9E:68:E2:7A,WPA+AES-CCM WPA+PSK,32.491474,-92.125816
Williams,20:F1:9E:E2:11:2D,WPA+AES-CCM WPA+PSK,32.491917,-92.172168
NETGEAR21_EXT,22:4E:7F:47:99:C9,WPA+AES-CCM WPA+PSK,32.488467,-92.165428
None,22:54:A5:7B:82:48,WPA+AES-CCM WPA+TKIP,32.492480,-92.166750
None,22:54:A5:E8:75:B0,WPA+AES-CCM WPA+TKIP,32.486579,-92.158009
xfinitywifi,22:56:11:0E:F9:69,None,32.489409,-92.167753
xfinitywifi,22:86:8C:28:57:46,None,32.493044,-92.123421
xfinitywifi,22:86:8C:34:1A:E0,None,32.491871,-92.167075
xfinitywifi,22:86:8C:39:1A:5E,None,32.491892,-92.164413
xfinitywifi,22:86:8C:4C:D6:D4,None,32.488407,-92.161329
xfinitywifi,22:86:8C:5E:CD:4E,None,32.488472,-92.166115
xfinitywifi,22:86:8C:75:C9:4A,None,32.488739,-92.163967
xfinitywifi,22:86:8C:77:48:38,None,32.500400,-92.130538
xfinitywifi,22:86:8C:77:73:12,None,32.491891,-92.163851
xfinitywifi,22:86:8C:7D:DB:80,None,32.487238,-92.141084
xfinitywifi,22:86:8C:7F:B1:3A,None,32.489516,-92.143360
xfinitywifi,22:86:8C:90:C9:A2,None,32.492317,-92.131805
xfinitywifi,22:86:8C:96:3F:2C,None,32.489450,-92.143298
xfinitywifi,22:86:8C:D4:2A:4E,None,32.490539,-92.167953
xfinitywifi,22:86:8C:D4:3B:2E,None,32.495388,-92.180241
xfinitywifi,22:86:8C:D4:3B:6A,None,32.499974,-92.130206
xfinitywifi,22:86:8C:D4:F3:DE,None,32.491569,-92.125603
xfinitywifi,22:86:8C:E8:58:8E,None,,
acs-llc-p,22:90:7F:BA:A0:19,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486702,-92.147412
None,22:F1:9E:68:E2:7A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491505,-92.125702
DIRECT-MHDESKTOP-ONH2373CiDN,24:05:0F:F7:23:35,WPA+AES-CCM WPA+PSK,,
FIRSTWEST,24:A4:3C:27:38:00,None,,
FW_MEDIA,24:A4:3C:27:38:01,WPA+AES-CCM WPA+PSK,,
FWPRI,24:A4:3C:27:38:02,WPA+AES-CCM WPA+PSK,,
FIRSTWEST,24:A4:3C:C4:0A:E0,None,32.500553,-92.130653
FW_MEDIA,24:A4:3C:C4:0A:E1,WPA+AES-CCM WPA+PSK,,
FWPRI,24:A4:3C:C4:0A:E2,WPA+AES-CCM WPA+PSK,,
FWPRI,24:A4:3C:C4:1C:62,WPA+AES-CCM WPA+PSK,32.500549,-92.130653
CK_Guest,24:F2:7F:01:29:60,None,32.486970,-92.152618
CK_Global,24:F2:7F:01:29:61,WPA+AES-CCM WPA+PSK,32.487042,-92.153669
CK_MGR,24:F2:7F:01:29:62,WPA+AES-CCM WPA+PSK,32.487043,-92.153530
WDay,24:F2:7F:01:29:63,WPA+AES-CCM WPA+PSK,32.487000,-92.153104
bannah2019,24:F5:A2:B2:17:13,WPA+AES-CCM WPA+PSK,32.485095,-92.160852
A1Key24,24:F5:A2:ED:B1:95,WPA+AES-CCM WPA+PSK,,
None,26:05:01:03:6D:08,WPA+AES-CCM WPA+TKIP,32.493279,-92.176575
None,26:05:01:34:B8:70,WPA+AES-CCM WPA+TKIP,32.495365,-92.179798
None,26:05:01:76:CD:18,WPA+AES-CCM WPA+TKIP,32.486643,-92.148731
None,26:05:01:7C:F1:D8,WPA+AES-CCM WPA+TKIP,32.495106,-92.178795
None,26:05:01:83:75:C8,WPA+AES-CCM WPA+TKIP,32.500549,-92.130653
None,26:05:01:86:C0:F8,WPA+AES-CCM WPA+TKIP,,
None,26:05:01:BF:93:E8,WPA+AES-CCM WPA+TKIP,32.493118,-92.166898
None,26:05:01:D6:8B:58,WPA+AES-CCM WPA+TKIP,32.488542,-92.142533
None,26:05:01:DC:AC:A8,WPA+AES-CCM WPA+TKIP,32.492439,-92.167148
None,26:05:01:E7:14:18,WPA+AES-CCM WPA+TKIP,32.488443,-92.163130
None,26:05:01:EC:47:78,WPA+AES-CCM WPA+TKIP,32.500538,-92.130648
None,26:05:01:F7:D5:D8,WPA+AES-CCM WPA+TKIP,32.488459,-92.164594
None,26:05:01:F9:50:B8,WPA+AES-CCM WPA+TKIP,32.492944,-92.164756
None,26:25:64:A5:0B:98,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492909,-92.130900
None,26:25:64:DE:E8:40,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487967,-92.161069
None,26:25:64:E5:D7:28,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491914,-92.171300
None,26:4C:E3:FE:C0:3A,WPA+AES-CCM WPA+PSK,32.488641,-92.168036
None,26:4E:5A:1C:7A:C6,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492744,-92.167164
None,26:4E:5A:1E:97:36,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493416,-92.130044
None,26:4E:5A:98:89:AB,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494339,-92.177825
None,26:54:A5:7B:82:48,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492568,-92.167178
None,26:54:A5:E8:75:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486512,-92.158454
xfinitywifi,26:73:55:13:91:20,None,32.488509,-92.167765
xfinitywifi,26:73:55:2D:A8:00,None,32.498070,-92.127220
None,26:F1:9E:E2:11:2D,WPA+AES-CCM WPA+PSK,32.491914,-92.171568
None,2A:05:01:B2:4B:F8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.499043,-92.128548
None,2A:05:01:D4:23:F8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.497723,-92.126953
None,2A:05:01:E7:14:18,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488447,-92.163398
None,2A:05:01:F9:50:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493014,-92.164881
xfinitywifi,2A:25:64:A5:0B:98,None,32.492006,-92.132303
xfinitywifi,2A:25:64:DE:E8:40,None,32.488382,-92.162092
xfinitywifi,2A:25:64:E5:D7:28,None,32.491916,-92.171978
CenturyLink7497,2A:28:5D:26:CA:94,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489245,-92.143392
DIRECT-DEMFC-L2740DW,2A:56:5A:13:14:D0,WPA+AES-CCM WPA+PSK,32.487293,-92.145744
xfinitywifi,2A:9C:27:A3:B0:3D,None,32.488476,-92.166450
xfinitywifi,2A:9C:27:AE:5A:15,None,,
xfinitywifi,2A:9C:27:D1:86:AD,None,32.491886,-92.165446
xfinitywifi,2A:9C:27:EB:6A:F3,None,32.485594,-92.161297
xfinitywifi,2A:B8:1F:3D:19:9E,None,32.489790,-92.168031
xfinitywifi,2A:B8:1F:E7:97:3F,None,32.492039,-92.124854
xfinitywifi,2A:B8:1F:ED:E3:8F,None,32.495339,-92.179518
xfinitywifi,2A:B8:1F:ED:E4:3E,None,32.493082,-92.164124
xfinitywifi,2A:B8:1F:F0:FB:EE,None,32.488453,-92.163818
xfinitywifi,2A:F1:9E:E2:11:2D,None,32.491915,-92.171703
HP-Print-BA-ENVY 120 series,2C:44:FD:E3:8B:BA,WPA+AES-CCM WPA+PSK,32.488464,-92.165085
People,2C:58:4F:2B:12:FD,WPA+AES-CCM WPA+PSK,32.491646,-92.132874
Tonya,2C:58:4F:39:27:1A,WPA+AES-CCM WPA+PSK,32.492538,-92.127661
Cassandra,2C:58:4F:3C:0E:40,WPA+AES-CCM WPA+PSK,32.492840,-92.130557
Jujubee11,2C:58:4F:BB:7F:CA,WPA+AES-CCM WPA+PSK,32.488471,-92.165724
Maria Galvez,2C:58:4F:BB:80:BB,WPA+AES-CCM WPA+PSK,32.487118,-92.157506
Home-2.4,2C:58:4F:BB:81:A7,WPA+AES-CCM WPA+PSK,32.487942,-92.141792
Web_Ro,2C:58:4F:BC:79:32,WPA+AES-CCM WPA+PSK,32.492080,-92.124786
Holyghostfire,2C:58:4F:C2:B9:AC,WPA+AES-CCM WPA+PSK,32.494072,-92.177509
HP-Print-EA-Deskjet 3510 series,2C:59:E5:C5:6E:EA,None,32.499981,-92.130212
HP-Print-9F-Officejet Pro 8600,2C:59:E5:F3:EB:9F,None,,
Lowdownassgrandma,2C:7E:81:0E:F9:E2,WPA+AES-CCM WPA+PSK,32.486964,-92.152417
Manning4567,2C:7E:81:55:1C:A7,WPA+AES-CCM WPA+PSK WPA+TKIP,32.495209,-92.124825
The carnival,2C:7E:81:55:1D:88,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492793,-92.167692
theforceiswithyou,2C:7E:81:55:1D:BF,WPA+AES-CCM WPA+PSK WPA+TKIP,32.500136,-92.130335
Mrpacma,2C:7E:81:55:1D:C4,WPA+AES-CCM WPA+PSK WPA+TKIP,32.495360,-92.179765
Aiketa88,2C:7E:81:AB:7B:C2,WPA+AES-CCM WPA+PSK,32.499780,-92.130054
elton1,2C:7E:81:AD:85:5C,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492947,-92.167669
Daddy ,2C:7E:81:AD:89:99,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489504,-92.143349
Home,2C:7E:81:AF:B5:4D,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498427,-92.127513
Lemoine,2C:7E:81:C3:D9:9A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498883,-92.128824
Curry,2C:7E:81:C7:1F:3D,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488020,-92.141873
Stryder,2C:7E:81:F4:1F:4F,WPA+AES-CCM WPA+PSK,32.485338,-92.161249
ATTkt6USpi,2C:95:69:54:F9:F0,WPA+AES-CCM WPA+PSK,32.489823,-92.135757
None,2E:25:64:A5:0B:98,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491794,-92.132639
None,2E:25:64:DE:E8:40,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488021,-92.161164
None,2E:25:64:E5:D7:28,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491914,-92.171600
None,2E:58:4F:C0:66:4C,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,2E:D9:74:32:C0:E3,WPA+AES-CCM WPA+PSK,32.498928,-92.129372
None,2E:F1:9E:E2:11:2D,WPA+AES-CCM WPA+PSK,32.491914,-92.171466
Junior's wifi,30:23:03:80:F1:56,WPA+AES-CCM WPA+PSK,32.494916,-92.125699
wirelessnetgeargenie,30:46:9A:A3:8A:12,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491903,-92.169140
moto g(6) 6581,30:4B:07:4D:3F:C5,WPA+AES-CCM WPA+PSK,32.499527,-92.129851
None,30:52:CB:DC:48:99,WPA+AES-CCM WPA+PSK,32.493131,-92.130556
ATT136,30:60:23:8D:9D:90,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487312,-92.145734
ATT176,30:60:23:A2:A8:70,WPA+AES-CCM WPA+PSK WPA+TKIP,,
HP-Print-99-ENVY 4500 series,30:8D:99:B5:94:99,None,32.488470,-92.165772
TP-LINK2G,30:B5:C2:36:B8:B1,WPA+AES-CCM WPA+PSK,32.492641,-92.163938
DIRECT-6A-HP OfficeJet 3830,30:E1:71:09:EB:6B,WPA+AES-CCM WPA+PSK,32.486670,-92.147533
DIRECT-F9-HP OfficeJet 4650,30:E1:71:B4:CB:FA,WPA+AES-CCM WPA+PSK,32.486561,-92.147972
DIRECT-61-HP OfficeJet Pro 6970,30:E1:71:C5:93:62,WPA+AES-CCM WPA+PSK,32.487265,-92.145828
None,32:56:11:0E:E5:6E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494472,-92.177982
None,32:56:11:0E:F9:69,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489040,-92.167555
None,32:56:11:0F:00:21,WPA+AES-CCM WPA+PSK WPA+TKIP,32.496496,-92.125954
None,32:56:11:69:7F:3D,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487053,-92.153503
None,32:86:8C:28:57:46,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492961,-92.123586
None,32:86:8C:31:59:86,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,32:86:8C:34:1A:E0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491796,-92.167656
None,32:86:8C:39:1A:5E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491898,-92.165277
None,32:86:8C:4C:D6:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488340,-92.161505
None,32:86:8C:75:C9:4A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488452,-92.163977
None,32:86:8C:77:48:38,WPA+AES-CCM WPA+PSK WPA+TKIP,32.500439,-92.130567
None,32:86:8C:7D:DB:80,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487164,-92.141011
None,32:86:8C:7F:B1:3A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489520,-92.143364
None,32:86:8C:96:3F:2C,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489176,-92.143236
None,32:86:8C:D4:2A:4E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.490539,-92.167953
None,32:86:8C:D4:3B:2E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.495392,-92.180412
None,32:86:8C:D4:3B:6A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.500066,-92.130279
None,32:86:8C:E8:58:8E,WPA+AES-CCM WPA+PSK WPA+TKIP,,
DIRECT-DUB2375dfw Mono MFP,32:CD:A7:1D:8A:38,WPA+AES-CCM WPA+PSK,32.487034,-92.146461
xfinitywifi,32:F1:9E:3F:D0:62,None,,
xfinitywifi,32:F1:9E:68:E2:7A,None,32.491474,-92.125816
HP-Print-E1-ENVY 4500 series,34:64:A9:81:EE:E1,WPA+AES-CCM WPA+PSK,32.488475,-92.166148
ATT-WIFI-3882-GUEST,34:69:87:94:8C:3A,WPA+AES-CCM WPA+PSK,32.487108,-92.158348
iPhone (2),36:08:BC:31:C5:C6,WPA+AES-CCM WPA+PSK,32.486933,-92.158356
None,36:0E:83:D5:26:B0,WPA+AES-CCM WPA+TKIP,32.499462,-92.129799
None,36:0E:83:F1:C6:6A,WPA+AES-CCM WPA+TKIP,,
None,36:0E:83:F1:DB:29,WPA+AES-CCM WPA+TKIP,32.488448,-92.163498
None,36:0E:83:F2:77:D3,WPA+AES-CCM WPA+TKIP,32.488232,-92.160477
None,36:23:03:80:F1:56,WPA+AES-CCM WPA+PSK,32.494993,-92.125534
None,36:25:64:A5:0B:98,WPA+AES-CCM WPA+TKIP,32.491902,-92.132468
None,36:25:64:DE:E8:40,WPA+AES-CCM WPA+TKIP,32.488148,-92.161141
None,36:25:64:E5:D7:28,WPA+AES-CCM WPA+TKIP,32.491915,-92.171795
Santaland,36:69:87:94:8C:3B,WPA+AES-CCM WPA+PSK,32.487110,-92.158081
None,36:F1:9E:E2:11:2D,WPA+AES-CCM,32.491913,-92.171225
naenae,38:30:F9:43:64:D0,WPA+AES-CCM WPA+PSK,32.492748,-92.131126
HP-Print-1F-Officejet Pro 8610,38:63:BB:77:9D:1F,WPA+AES-CCM WPA+PSK,32.498997,-92.128639
DIRECT-0A-HP OfficeJet Pro 8710,38:63:BB:C5:14:0B,WPA+AES-CCM WPA+PSK,32.486611,-92.148596
None,3A:25:64:A5:0B:98,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492065,-92.132212
None,3A:25:64:DE:E8:40,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488043,-92.161356
None,3A:25:64:E5:D7:28,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491917,-92.171755
None,3A:8B:37:F4:91:B8,WPA+AES-CCM WPA+TKIP,32.493254,-92.123272
None,3A:8B:37:F5:24:68,WPA+AES-CCM WPA+TKIP,32.491505,-92.125720
None,3A:9C:27:A3:B0:3D,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488470,-92.165713
None,3A:9C:27:A3:C8:6C,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498930,-92.128798
None,3A:9C:27:AE:5A:15,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,3A:9C:27:B0:1C:06,WPA+AES-CCM WPA+PSK WPA+TKIP,32.499209,-92.129599
None,3A:9C:27:D1:86:AD,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491895,-92.164724
None,3A:9C:27:EA:42:73,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492242,-92.163313
None,3A:9C:27:EB:6A:F3,WPA+AES-CCM WPA+PSK WPA+TKIP,32.485303,-92.161271
None,3A:A0:97:3F:9B:38,WPA+AES-CCM WPA+TKIP,32.485454,-92.159766
None,3A:A0:97:E8:F5:BC,WPA+AES-CCM WPA+TKIP,32.496251,-92.125774
None,3A:B8:1F:3D:19:9E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489790,-92.168031
None,3A:B8:1F:E7:97:3F,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491984,-92.124947
None,3A:B8:1F:ED:E3:8F,WPA+AES-CCM WPA+PSK WPA+TKIP,32.495302,-92.179706
None,3A:B8:1F:ED:E4:3E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493081,-92.164102
None,3A:B8:1F:F0:FB:EE,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488444,-92.163232
None,3A:F5:32:8C:E7:EE,WPA+AES-CCM WPA+TKIP,32.491805,-92.168151
None,3A:F5:32:94:0D:73,WPA+AES-CCM WPA+TKIP,32.487745,-92.141598
None,3A:F5:32:96:54:24,WPA+AES-CCM WPA+TKIP,32.487922,-92.160848
None,3A:F7:3D:29:C0:97,WPA+AES-CCM WPA+PSK,,
None,3A:F7:3D:6F:F3:A0,WPA+AES-CCM WPA+PSK,32.497154,-92.126517
ATTyiQK5qs,3C:04:61:92:EF:C0,WPA+AES-CCM WPA+PSK,32.489401,-92.143251
ATT320,3C:36:E4:2C:BF:30,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498821,-92.129288
ATT7AmFSuI,3C:36:E4:53:60:A0,WPA+AES-CCM WPA+PSK,32.498801,-92.128213
NETGEAR_EXT,3C:37:86:1E:66:E5,None,32.498219,-92.127346
NETGEAR01,3C:37:86:F1:F5:63,WPA+AES-CCM WPA+PSK,32.488457,-92.164154
